headline,link,source,is_sarcastic,is_domestic,is_foreign,is_politics
"CBS: Oversterfte neemt af, minder extra sterfgevallen in tweede coronagolf",https://nu.nl/coronavirus/6093110/cbs-oversterfte-neemt-af-minder-extra-sterfgevallen-in-tweede-coronagolf.html,Nu.nl,0,1,0,0
Alle verdachten fatale mishandeling Arnhem onder voorwaarden vrijgelaten,https://nu.nl/binnenland/6093071/alle-verdachten-fatale-mishandeling-arnhem-onder-voorwaarden-vrijgelaten.html,Nu.nl,0,1,0,0
DNA en reisbeweging koppelt verdachte aan liquidatie in bijzijn kind,https://nu.nl/binnenland/6093022/dna-en-reisbeweging-koppelt-verdachte-aan-liquidatie-in-bijzijn-kind.html,Nu.nl,0,1,0,0
Rutte over toeslagenaffaire: 'Bal die richting ravijn rolde',https://nu.nl/binnenland/6093047/rutte-over-toeslagenaffaire-bal-die-richting-ravijn-rolde.html,Nu.nl,0,1,0,0
Verdachte van fatale aanrijding in Wijchen was aan het werk als pakketbezorger,https://nu.nl/binnenland/6093004/verdachte-van-fatale-aanrijding-in-wijchen-was-aan-het-werk-als-pakketbezorger.html,Nu.nl,0,1,0,0
Koninklijke familie viert Koningsdag volgend jaar in Eindhoven,https://nu.nl/binnenland/6093006/koninklijke-familie-viert-koningsdag-volgend-jaar-in-eindhoven.html,Nu.nl,0,1,0,0
Celstraffen tot vijftien jaar voor reeks aanslagen in Oss,https://nu.nl/binnenland/6092974/celstraffen-tot-vijftien-jaar-voor-reeks-aanslagen-in-oss.html,Nu.nl,0,1,0,0
"Nederland passeert grens van half miljoen positieve tests, RIVM ziet daling stagneren",https://nu.nl/coronavirus/6092991/nederland-passeert-grens-van-half-miljoen-positieve-tests-rivm-ziet-daling-stagneren.html,Nu.nl,0,1,0,0
Celstraffen voor relschoppen tijdens coronademonstratie,https://nu.nl/coronavirus/6092977/celstraffen-voor-relschoppen-tijdens-coronademonstratie.html,Nu.nl,0,1,0,0
Acht aanhoudingen tijdens 'relatief rustige' nacht in Roosendaal,https://nu.nl/binnenland/6092944/acht-aanhoudingen-tijdens-relatief-rustige-nacht-in-roosendaal.html,Nu.nl,0,1,0,0
OM eist tot tien jaar cel en tbs tegen 'roofdieren' voor seksuele uitbuiting,https://nu.nl/binnenland/6092565/om-eist-tot-tien-jaar-cel-en-tbs-tegen-roofdieren-voor-seksuele-uitbuiting.html,Nu.nl,0,1,0,0
"Weerbericht: Regen in midden van het land, opklaringen in zuiden en noorden",https://nu.nl/binnenland/6092885/weerbericht-regen-in-midden-van-het-land-opklaringen-in-zuiden-en-noorden.html,Nu.nl,0,1,0,0
CBS: Sterfte tijdens eerste coronagolf in zuiden acht keer hoger dan in noorden,https://nu.nl/coronavirus/6092880/cbs-sterfte-tijdens-eerste-coronagolf-in-zuiden-acht-keer-hoger-dan-in-noorden.html,Nu.nl,0,1,0,0
Zwaargewonde door brand in seniorencomplex Capelle aan den IJssel,https://nu.nl/binnenland/6092877/zwaargewonde-door-brand-in-seniorencomplex-capelle-aan-den-ijssel.html,Nu.nl,0,1,0,0
"Nog meer FVD-prominenten kritisch op Baudet, senator schrijft brandbrief",https://nu.nl/binnenland/6092869/nog-meer-fvd-prominenten-kritisch-op-baudet-senator-schrijft-brandbrief.html,Nu.nl,0,1,0,0
"Noodverordening in delen Roosendaal vanwege vuurwerkoverlast, 7 arrestaties",https://nu.nl/binnenland/6092855/noodverordening-in-delen-roosendaal-vanwege-vuurwerkoverlast-7-arrestaties.html,Nu.nl,0,1,0,0
Eerste levering CureVac-vaccins in eerste kwartaal van 2021 verwacht,https://nu.nl/coronavirus/6092835/eerste-levering-curevac-vaccins-in-eerste-kwartaal-van-2021-verwacht.html,Nu.nl,0,1,0,0
RIVM: Start vaccinatie corona 'waarschijnlijk niet' voor einde van het jaar,https://nu.nl/coronavirus/6092810/rivm-start-vaccinatie-corona-waarschijnlijk-niet-voor-einde-van-het-jaar.html,Nu.nl,0,1,0,0
OM: Wij denken daders van liquidatie Omar Essalih in Amsterdam op beeld te zien,https://nu.nl/binnenland/6092784/om-wij-denken-daders-van-liquidatie-omar-essalih-in-amsterdam-op-beeld-te-zien.html,Nu.nl,0,1,0,0
Opvolgers Forum-parlementariërs Hiddema en Cliteur worden snel bekend,https://nu.nl/politiek/6092793/opvolgers-forum-parlementariers-hiddema-en-cliteur-worden-snel-bekend.html,Nu.nl,0,1,0,0
Rechtbank wijst onderzoek naar alternatieve scenario's crash MH17 af,https://nu.nl/vliegramp-oekraine/6092785/rechtbank-wijst-onderzoek-naar-alternatieve-scenarios-crash-mh17-af.html,Nu.nl,0,1,0,0
"RIVM meldt 4.947 positieve tests, minder dan gemiddelde van afgelopen week",https://nu.nl/coronavirus/6092763/rivm-meldt-4947-positieve-tests-minder-dan-gemiddelde-van-afgelopen-week.html,Nu.nl,0,1,0,0
Veroorzaker dodelijke aanrijding in Wijchen is achttienjarige man uit Woerden,https://nu.nl/binnenland/6092758/veroorzaker-dodelijke-aanrijding-in-wijchen-is-achttienjarige-man-uit-woerden.html,Nu.nl,0,1,0,0
"Constructies grote gebouwen niet altijd veilig, OVV adviseert keuring",https://nu.nl/binnenland/6092674/constructies-grote-gebouwen-niet-altijd-veilig-ovv-adviseert-keuring.html,Nu.nl,0,1,0,0
"Twee gewonden bij woningbrand in Hedel, politie vermoedt brandstichting",https://nu.nl/binnenland/6092743/twee-gewonden-bij-woningbrand-in-hedel-politie-vermoedt-brandstichting.html,Nu.nl,0,1,0,0
Cel- en taakstraffen voor relschoppen bij demonstratie tegen coronabeleid,https://nu.nl/coronavirus/6092712/cel-en-taakstraffen-voor-relschoppen-bij-demonstratie-tegen-coronabeleid.html,Nu.nl,0,1,0,0
Poederbrief bezorgd bij ziekenhuis in Hoofddorp,https://nu.nl/binnenland/6092600/poederbrief-bezorgd-bij-ziekenhuis-in-hoofddorp.html,Nu.nl,0,1,0,0
"Opnieuw ongeregeldheden in Roosendaal, vijf personen aangehouden",https://nu.nl/binnenland/6092690/opnieuw-ongeregeldheden-in-roosendaal-vijf-personen-aangehouden.html,Nu.nl,0,1,0,0
Explosief aangetroffen in portiek in centrum van Amsterdam,https://nu.nl/binnenland/6092685/explosief-aangetroffen-in-portiek-in-centrum-van-amsterdam.html,Nu.nl,0,1,0,0
"Weerbericht: Dag begint met zon, later vanuit het westen bewolking",https://nu.nl/binnenland/6092644/weerbericht-dag-begint-met-zon-later-vanuit-het-westen-bewolking.html,Nu.nl,0,1,0,0
Automobilist opgepakt wegens doorrijden na fatale aanrijding in Wijchen,https://nu.nl/binnenland/6092627/automobilist-opgepakt-wegens-doorrijden-na-fatale-aanrijding-in-wijchen.html,Nu.nl,0,1,0,0
Gemeente Den Haag: Geen vreugdevuren dit jaar vanwege coronamaatregelen,https://nu.nl/coronavirus/6092621/gemeente-den-haag-geen-vreugdevuren-dit-jaar-vanwege-coronamaatregelen.html,Nu.nl,0,1,0,0
Ook OM gaat in hoger beroep in zaak-Nicky Verstappen,https://nu.nl/binnenland/6092599/ook-om-gaat-in-hoger-beroep-in-zaak-nicky-verstappen.html,Nu.nl,0,1,0,0
Zeesluis in IJmuiden zal niet Sluisje McSluisface maar Zeesluis IJmuiden heten,https://nu.nl/binnenland/6092554/zeesluis-in-ijmuiden-zal-niet-sluisje-mcsluisface-maar-zeesluis-ijmuiden-heten.html,Nu.nl,0,1,0,0
"Alle leeftijdsgroepen testen minder vaak positief, behalve scholieren",https://nu.nl/coronavirus/6092545/alle-leeftijdsgroepen-testen-minder-vaak-positief-behalve-scholieren.html,Nu.nl,0,1,0,0
De Jonge: Ook na half januari niet op niveau van versoepelingen,https://nu.nl/coronavirus/6092533/de-jonge-ook-na-half-januari-niet-op-niveau-van-versoepelingen.html,Nu.nl,0,1,0,0
"Dinsdag 3.979 positieve tests, minder dan gemiddelde van afgelopen week",https://nu.nl/coronavirus/6092526/dinsdag-3979-positieve-tests-minder-dan-gemiddelde-van-afgelopen-week.html,Nu.nl,0,1,0,0
Groningers mogen onterecht uitgekeerde schadevergoeding houden,https://nu.nl/gaswinning-groningen/6092528/groningers-mogen-onterecht-uitgekeerde-schadevergoeding-houden.html,Nu.nl,0,1,0,0
Half jaar cel voor bejaarde zussen die slachtoffers misbruik wilden omkopen,https://nu.nl/binnenland/6092513/half-jaar-cel-voor-bejaarde-zussen-die-slachtoffers-misbruik-wilden-omkopen.html,Nu.nl,0,1,0,0
Baudet en Forum voor Democratie geven verklaring bij partijkantoor,https://nu.nl/algemeen/6092506/baudet-en-forum-voor-democratie-geven-verklaring-bij-partijkantoor.html,Nu.nl,0,1,0,0
"Bijna evenveel positieve tests als voorgaande week (36.391), R weer boven de 1",https://nu.nl/coronavirus/6092505/bijna-evenveel-positieve-tests-als-voorgaande-week-36391-r-weer-boven-de-1.html,Nu.nl,0,1,0,0
"Advies OMT: Geen versoepeling in december, mogelijk langere kerstvakantie",https://nu.nl/coronavirus/6092473/advies-omt-geen-versoepeling-in-december-mogelijk-langere-kerstvakantie.html,Nu.nl,0,1,0,0
OM: Verdachte van fatale steekpartij Scheveningen had messen in zijn handen,https://nu.nl/binnenland/6092428/om-verdachte-van-fatale-steekpartij-scheveningen-had-messen-in-zijn-handen.html,Nu.nl,0,1,0,0
"Vuurwerkoverlast en onrust in Arnhem, brand in kerkje in Roosendaal",https://nu.nl/binnenland/6092460/vuurwerkoverlast-en-onrust-in-arnhem-brand-in-kerkje-in-roosendaal.html,Nu.nl,0,1,0,0
Minister bezorgd over eenzaamheid onder studenten: 'Kijk naar elkaar om',https://nu.nl/coronavirus/6092439/minister-bezorgd-over-eenzaamheid-onder-studenten-kijk-naar-elkaar-om.html,Nu.nl,0,1,0,0
Deze coronavaccins wil Nederland gaan gebruiken (en dit zijn de verschillen),https://nu.nl/coronavirus/6092098/deze-coronavaccins-wil-nederland-gaan-gebruiken-en-dit-zijn-de-verschillen.html,Nu.nl,0,1,0,0
Weerbericht: Grijs met vanuit het zuiden kans op zon,https://nu.nl/binnenland/6092405/weerbericht-grijs-met-vanuit-het-zuiden-kans-op-zon.html,Nu.nl,0,1,0,0
Waarom ook het bezit van vuurwerk beboet wordt rond Oud en Nieuw,https://nu.nl/algemeen/6092400/waarom-ook-het-bezit-van-vuurwerk-beboet-wordt-rond-oud-en-nieuw.html,Nu.nl,0,1,0,0
Geen landelijk verbod op carbidschieten tijdens jaarwisseling,https://nu.nl/coronavirus/6092393/geen-landelijk-verbod-op-carbidschieten-tijdens-jaarwisseling.html,Nu.nl,0,1,0,0
Oud-minister Asscher wordt gehoord over toeslagenaffaire,https://nu.nl/binnenland/6092356/oud-minister-asscher-wordt-gehoord-over-toeslagenaffaire.html,Nu.nl,0,1,0,0
Weinig verblijfsvergunningen 'schrijnende gevallen' sinds ruimer kinderpardon,https://nu.nl/binnenland/6092348/weinig-verblijfsvergunningen-schrijnende-gevallen-sinds-ruimer-kinderpardon.html,Nu.nl,0,1,0,0
Tientallen mogelijk middeleeuwse skeletten gevonden in Vianen,https://nu.nl/binnenland/6092340/tientallen-mogelijk-middeleeuwse-skeletten-gevonden-in-vianen.html,Nu.nl,0,1,0,0
AOb-enquête: 'Onderwijskwaliteit sterk gedaald door coronacrisis',https://nu.nl/coronavirus/6092330/aob-enquete-onderwijskwaliteit-sterk-gedaald-door-coronacrisis.html,Nu.nl,0,1,0,0
Aantal justitiële gijzelingen om onbetaalde verkeersboetes verder gedaald,https://nu.nl/binnenland/6092314/aantal-justitiele-gijzelingen-om-onbetaalde-verkeersboetes-verder-gedaald.html,Nu.nl,0,1,0,0
Acht minderjarigen opgepakt na mishandeling tijdens 'pedojacht' in Goes,https://nu.nl/binnenland/6092301/acht-minderjarigen-opgepakt-na-mishandeling-tijdens-pedojacht-in-goes.html,Nu.nl,0,1,0,0
Volgens verdachten van prostitueren jongens ligt het toch net even anders,https://nu.nl/binnenland/6092241/volgens-verdachten-van-prostitueren-jongens-ligt-het-toch-net-even-anders.html,Nu.nl,0,1,0,0
"RIVM meldt 5.214 positieve tests, licht minder dan gemiddelde van vorige week",https://nu.nl/coronavirus/6092284/rivm-meldt-5214-positieve-tests-licht-minder-dan-gemiddelde-van-vorige-week.html,Nu.nl,0,1,0,0
Snelle goedkeuring coronavaccins mogelijk als ontwikkelaars kwaliteit leveren,https://nu.nl/coronavirus/6092274/snelle-goedkeuring-coronavaccins-mogelijk-als-ontwikkelaars-kwaliteit-leveren.html,Nu.nl,0,1,0,0
Minister Wiebes wordt gehoord over toeslagenaffaire,https://nu.nl/algemeen/6092271/minister-wiebes-wordt-gehoord-over-toeslagenaffaire.html,Nu.nl,0,1,0,0
Tientallen Groningers kregen onterechte schadevergoeding na bevingen,https://nu.nl/gaswinning-groningen/6092265/tientallen-groningers-kregen-onterechte-schadevergoeding-na-bevingen.html,Nu.nl,0,1,0,0
"Leidse school treft maatregelen na omstreden opdracht, docent zit thuis",https://nu.nl/binnenland/6092243/leidse-school-treft-maatregelen-na-omstreden-opdracht-docent-zit-thuis.html,Nu.nl,0,1,0,0
Carbidschieten onder vuur: waarom valt dit niet onder het vuurwerkverbod?,https://nu.nl/coronavirus/6092239/carbidschieten-onder-vuur-waarom-valt-dit-niet-onder-het-vuurwerkverbod.html,Nu.nl,0,1,0,0
Kabinet wil transparantie over buitenlandse financiering moskeeën eisen,https://nu.nl/binnenland/6092213/kabinet-wil-transparantie-over-buitenlandse-financiering-moskeeen-eisen.html,Nu.nl,0,1,0,0
Mannen ontslagen van rechtsvervolging na fatale burenruzie in Geleen,https://nu.nl/binnenland/6092215/mannen-ontslagen-van-rechtsvervolging-na-fatale-burenruzie-in-geleen.html,Nu.nl,0,1,0,0
Oud-staatssecretaris Weekers gehoord over toeslagenaffaire,https://nu.nl/algemeen/6092198/oud-staatssecretaris-weekers-gehoord-over-toeslagenaffaire.html,Nu.nl,0,1,0,0
Politie komt met rijdend lab om DNA-sporen sneller te kunnen onderzoeken,https://nu.nl/binnenland/6092186/politie-komt-met-rijdend-lab-om-dna-sporen-sneller-te-kunnen-onderzoeken.html,Nu.nl,0,1,0,0
Gedupeerden toeslagenaffaire krijgen slachtofferhulp,https://nu.nl/binnenland/6092181/gedupeerden-toeslagenaffaire-krijgen-slachtofferhulp.html,Nu.nl,0,1,0,0
'Vier op de tien zwangere vrouwen krijgen met discriminatie te maken',https://nu.nl/economie/6092176/vier-op-de-tien-zwangere-vrouwen-krijgen-met-discriminatie-te-maken.html,Nu.nl,0,1,0,0
Arnhemse wijk opnieuw geteisterd door vuurwerkgeweld,https://nu.nl/binnenland/6092169/arnhemse-wijk-opnieuw-geteisterd-door-vuurwerkgeweld.html,Nu.nl,0,1,0,0
"Weerbericht: Ochtend begint plaatselijk mistig, later ruimte voor de zon",https://nu.nl/binnenland/6092165/weerbericht-ochtend-begint-plaatselijk-mistig-later-ruimte-voor-de-zon.html,Nu.nl,0,1,0,0
"Tweede dolfijn aangespoeld aan Zeeuwse kust, hulp komt te laat",https://nu.nl/binnenland/6092136/tweede-dolfijn-aangespoeld-aan-zeeuwse-kust-hulp-komt-te-laat.html,Nu.nl,0,1,0,0
Burgemeester Marcouch sluit pand in Arnhem in onderzoek naar doden,https://nu.nl/binnenland/6092131/burgemeester-marcouch-sluit-pand-in-arnhem-in-onderzoek-naar-doden.html,Nu.nl,0,1,0,0
Weekweerbericht: Zonnige week met in het weekend lichte vorst,https://nu.nl/binnenland/6092122/weekweerbericht-zonnige-week-met-in-het-weekend-lichte-vorst.html,Nu.nl,0,1,0,0
"RIVM meldt 5.407 positieve tests, ruim 600 minder dan afgelopen dagen",https://nu.nl/coronavirus/6092091/rivm-meldt-5407-positieve-tests-ruim-600-minder-dan-afgelopen-dagen.html,Nu.nl,0,1,0,0
Politievlogger met de dood bedreigd na Zembla-uitzending over politiehonden,https://nu.nl/binnenland/6092087/politievlogger-met-de-dood-bedreigd-na-zembla-uitzending-over-politiehonden.html,Nu.nl,0,1,0,0
Onrustig in Arnhem en op Urk door groepen jongeren met zwaar vuurwerk,https://nu.nl/binnenland/6092080/onrustig-in-arnhem-en-op-urk-door-groepen-jongeren-met-zwaar-vuurwerk.html,Nu.nl,0,1,0,0
Ook vogelgriep in Utrecht: 100.000 dieren in Hekendorp worden geruimd,https://nu.nl/binnenland/6092059/ook-vogelgriep-in-utrecht-100000-dieren-in-hekendorp-worden-geruimd.html,Nu.nl,0,1,0,0
Jongeren op Urk steken zwaar vuurwerk af,https://nu.nl/binnenland/6092051/jongeren-op-urk-steken-zwaar-vuurwerk-af.html,Nu.nl,0,1,0,0
"Weerbericht: Dag begint bewolkt, later kans op opklaringen",https://nu.nl/binnenland/6092042/weerbericht-dag-begint-bewolkt-later-kans-op-opklaringen.html,Nu.nl,0,1,0,0
KOZP annuleert betoging in Eindhoven vanwege tegendemonstratie,https://nu.nl/binnenland/6092036/kozp-annuleert-betoging-in-eindhoven-vanwege-tegendemonstratie.html,Nu.nl,0,1,0,0
Honderden demonstranten vormen hart op Malieveld in Den Haag,https://nu.nl/coronavirus/6092022/honderden-demonstranten-vormen-hart-op-malieveld-in-den-haag.html,Nu.nl,0,1,0,0
"Twee personen neergeschoten bij woningoverval in Rotterdam, elf arrestaties",https://nu.nl/binnenland/6092019/twee-personen-neergeschoten-bij-woningoverval-in-rotterdam-elf-arrestaties.html,Nu.nl,0,1,0,0
"Twee doden na schietpartij Arnhem, mogelijk verband met andere moordzaak",https://nu.nl/binnenland/6092014/twee-doden-na-schietpartij-arnhem-mogelijk-verband-met-andere-moordzaak.html,Nu.nl,0,1,0,0
Leidse school neemt afstand van omstreden lesopdracht over islam,https://nu.nl/binnenland/6092015/leidse-school-neemt-afstand-van-omstreden-lesopdracht-over-islam.html,Nu.nl,0,1,0,0
Tegendemonstranten opgepakt bij protest tegen Zwarte Piet in Venlo,https://nu.nl/binnenland/6091991/tegendemonstranten-opgepakt-bij-protest-tegen-zwarte-piet-in-venlo.html,Nu.nl,0,1,0,0
Dode dolfijn aangespoeld op Zeeuwse kust,https://nu.nl/dieren/6091981/dode-dolfijn-aangespoeld-op-zeeuwse-kust.html,Nu.nl,0,1,0,0
"Eerste gemeenten zetten streep door carbidschieten, roep om landelijk verbod",https://nu.nl/coronavirus/6091967/eerste-gemeenten-zetten-streep-door-carbidschieten-roep-om-landelijk-verbod.html,Nu.nl,0,1,0,0
"RIVM meldt 6.093 positieve tests, 19 procent meer dan gemiddeld deze week",https://nu.nl/coronavirus/6091969/rivm-meldt-6093-positieve-tests-19-procent-meer-dan-gemiddeld-deze-week.html,Nu.nl,0,1,0,0
Honderden leerlingen geschorst of van school gestuurd vanwege wapenbezit,https://nu.nl/binnenland/6091959/honderden-leerlingen-geschorst-of-van-school-gestuurd-vanwege-wapenbezit.html,Nu.nl,0,1,0,0
Brandweerman overleden na val in liftschacht in Den Dolder,https://nu.nl/binnenland/6091953/brandweerman-overleden-na-val-in-liftschacht-in-den-dolder.html,Nu.nl,0,1,0,0
Zo wordt de effectiviteit van een coronavaccin bepaald,https://nu.nl/algemeen/6091918/zo-wordt-de-effectiviteit-van-een-coronavaccin-bepaald.html,Nu.nl,0,1,0,0
Premier Rutte ontvangt in crisistijd twee keer zo veel post van burgers,https://nu.nl/coronavirus/6091914/premier-rutte-ontvangt-in-crisistijd-twee-keer-zo-veel-post-van-burgers.html,Nu.nl,0,1,0,0
Tientallen kinderen liepen gezondheidsschade op tijdens eerste coronagolf,https://nu.nl/coronavirus/6091916/tientallen-kinderen-liepen-gezondheidsschade-op-tijdens-eerste-coronagolf.html,Nu.nl,0,1,0,0
2020 is geen superjaar voor Nederlandse wijnboeren,https://nu.nl/economie/6091782/2020-is-geen-superjaar-voor-nederlandse-wijnboeren.html,Nu.nl,0,1,0,0
Persoon zwaargewond door woningbrand in Haagse Schilderswijk,https://nu.nl/binnenland/6091908/persoon-zwaargewond-door-woningbrand-in-haagse-schilderswijk.html,Nu.nl,0,1,0,0
Weerbericht: Veel bewolking met in het noorden kans op motregen,https://nu.nl/binnenland/6091907/weerbericht-veel-bewolking-met-in-het-noorden-kans-op-motregen.html,Nu.nl,0,1,0,0
Brabantse burgemeesters doen oproep: verbied ook het bezit van vuurwerk,https://nu.nl/jaarwisseling/6091906/brabantse-burgemeesters-doen-oproep-verbied-ook-het-bezit-van-vuurwerk.html,Nu.nl,0,1,0,0
Vuurbol was vrijdagavond korte tijd waarneembaar boven Nederland,https://nu.nl/binnenland/6091904/vuurbol-was-vrijdagavond-korte-tijd-waarneembaar-boven-nederland.html,Nu.nl,0,1,0,0
Zeker drie gewone dolfijnen gezien bij de Oosterscheldekering,https://nu.nl/dieren/6091891/zeker-drie-gewone-dolfijnen-gezien-bij-de-oosterscheldekering.html,Nu.nl,0,1,0,0
Man overleden na schietpartij nabij centrum van Arnhem,https://nu.nl/binnenland/6091877/man-overleden-na-schietpartij-nabij-centrum-van-arnhem.html,Nu.nl,0,1,0,0
Vier gewonden bij aanvaring pont en binnenvaartschip in Amsterdam,https://nu.nl/binnenland/6091870/vier-gewonden-bij-aanvaring-pont-en-binnenvaartschip-in-amsterdam.html,Nu.nl,0,1,0,0
Jos B. veroordeeld: 'Familie Verstappen opgelucht ondanks lagere straf',https://nu.nl/binnenland/6091864/jos-b-veroordeeld-familie-verstappen-opgelucht-ondanks-lagere-straf.html,Nu.nl,0,1,0,0
Centrale examens voor beroepsgerichte vakken vmbo opnieuw geschrapt,https://nu.nl/coronavirus/6091840/centrale-examens-voor-beroepsgerichte-vakken-vmbo-opnieuw-geschrapt.html,Nu.nl,0,1,0,0
"Weekendweerbericht: Regen en bewolking, maar zachte temperaturen blijven",https://nu.nl/binnenland/6091839/weekendweerbericht-regen-en-bewolking-maar-zachte-temperaturen-blijven.html,Nu.nl,0,1,0,0
Tweede aanhouding in zaak liquidatiepoging op Enschedese advocaat,https://nu.nl/binnenland/6091832/tweede-aanhouding-in-zaak-liquidatiepoging-op-enschedese-advocaat.html,Nu.nl,0,1,0,0
Politie onderzoekt richtlijnen diensthond na beelden van buitensporig geweld,https://nu.nl/binnenland/6091788/politie-onderzoekt-richtlijnen-diensthond-na-beelden-van-buitensporig-geweld.html,Nu.nl,0,1,0,0
